,post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance
434,337,VTPL11,5.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2019,,,,,,,,,,,,,Papéis,papeis,0,,99989115.62,0,,VTPL11,2,,1,,,
435,501,VVCO11,11.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2019,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,13.18,405933.05,137652772.11,0.9482,,VVCO11,4,22.053006686124,3407,,,
436,2742,VVCR11,0.0800,0.8000,0.7967,2.3900,1.3033,7.8200,1.8583,22.3000,0.6061,11.1868,1.4109,9.9600,5.9300,2024,,,,,,,,,,,,,Papéis,papeis,9.91,326877.76,81866132.88,0.9092,,VVCR11,,62.17612565569,2646,,,
437,3371,VVMR11,0.5000,0.0000,0.0000,0.0000,0.2517,1.5100,0.4117,4.9400,0.0000,,0.0000,,1.2600,2024,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,89.99,1292298.29,310700457.55,0.8029,,VVMR11,5,18.833354551339,834,,,
438,308,VVPR11,0.8923,0.8900,0.8233,2.4700,0.8133,4.8800,0.8100,9.7200,0.4020,14.4394,1.2956,99.9000,7.4500,2022,0.7447,98.0300,-0.1019,226032234.1800,0.0939,0.6420,2.4180,0.8060,4.6761,0.7793,8.9337,0.7445,Misto,misto,101.5,1249061.55,226032234.18,1.0354,1.0353973273487709,VVPR11,6,3.425928713562,1372,,,
439,2469,VVRI11,0.8000,0.8200,0.2733,0.8200,0.7650,4.5900,1.0542,12.6500,0.0000,,0.0000,97.0100,4.5900,2024,,,,,,,,,,,,,Indefinido,indefinido,100.66,14472.33,44249825.8,0.9556,,VVRI11,2,30.76216987739,200,,,
440,205,VXXV11,273.3500,,,,,,,,,,,,,,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,686.63,5334304,328219921.31,0.5622,,VXXV11,2,78.964208880698,21,,,
441,451,WPLZ11,0.4100,0.6600,0.6600,1.9800,0.6500,3.9000,0.6683,8.0200,-4.3917,7.2617,-3.7607,62.4800,3.2200,2024,0.4631,88.5400,0.8428,94256200.7100,-8.9689,1.3098,1.3879,0.4626,2.7818,0.4636,5.8582,0.4882,Shoppings,shoppings,60.85,3463.52,94256200.71,0.6873,0.6872599954822679,WPLZ11,1,38.531166184593,1843,,,
442,2821,WSEC11,0.8700,1.0300,0.9533,2.8600,1.0900,6.5400,1.1267,13.5200,-0.0709,3.8581,0.9583,84.5300,5.1400,2024,,,,,,,,,,,,,Indefinido,indefinido,85.92,16354.6,24925480.19,0.8468,,WSEC11,,9.994526329371,531,,,
443,365,WTSP11B,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1475,1.7700,0.0000,,0.0000,,0.0000,2024,0.1875,79.9900,10.3615,79395031.4700,7.4575,10.5684,0.7517,0.2506,4.0815,0.6803,6.1201,0.5100,Misto,misto,36,3852,79395031.47,0.4501,0.45005625703212904,WTSP11B,2,59.590092410579,221,,,
444,516,XPCA11,0.1000,1.1700,1.1067,3.3200,1.1567,6.9400,1.1850,14.2200,-6.1269,-2.1990,-5.0286,8.5800,5.7600,2024,1.1591,9.4900,-0.0084,431843105.7800,13.7639,1.1506,3.6868,1.2289,7.1629,1.1938,16.0088,1.3341,Indefinido,indefinido,8.37,1246652.38,431843105.78,0.882,0.8819810326659641,XPCA11,0,11.082147911918,104340,,,
445,211,XPCI11,0.9000,1.0100,1.0033,3.0100,0.9700,5.8200,1.0258,12.3100,-2.5647,8.6531,-1.5806,88.9000,4.8900,2024,0.9925,90.6800,-1.2523,789057358.2100,8.5468,-0.2722,2.9302,0.9767,5.4172,0.9029,11.4470,0.9539,Papéis,papeis,89.24,1891705.55,789057358.21,0.9841,0.9841199823555358,XPCI11,0,13.589348542905,82383,,,
446,347,XPCM11,0.0200,0.2000,0.5067,1.5200,0.5383,3.2300,0.6050,7.2600,-1.5385,-1.3415,-1.3415,10.2400,0.2000,2024,0.0689,29.0400,-34.1347,70109502.2400,-44.9939,-34.0894,0.3084,0.1028,0.8157,0.1359,2.0760,0.1730,Lajes Corporativas,lajes-corporativas,9.38,24760,70928388.38,0.3193,0.32300275482093666,XPCM11,1,16.935340890038,21862,,,
447,222,XPHT11,0.3657,0.8400,0.6133,1.8400,0.6817,4.0900,9.4733,113.6800,-3.0168,0.5007,-2.2021,43.4000,4.0900,2024,0.3575,63.1000,-33.0291,581644994.5300,-26.9412,-32.7896,1.2463,0.4154,3.8906,0.6484,240.2794,20.0233,Hotéis,hoteis,123,230869.59,581644994.53,0.6827,1.9492868462757527,XPHT11,12,29.848886039472,987,,,
448,1850,XPID11,0.8500,1.1800,1.1867,3.5600,1.0217,6.1300,0.8517,10.2200,-14.2467,-11.1963,-13.2348,72.2300,6.1300,2024,,,,,,,,,,,,,Indefinido,indefinido,67.73,592092.39,0,0,,XPID11,,13.928885660286,0,,,
449,3033,XPIE11,1.0000,1.2100,0.7967,2.3900,0.6933,4.1600,0.8792,10.5500,-2.1021,12.0206,-0.9176,82.4300,7.7500,2024,,,,,,,,,,,,,Indefinido,indefinido,81.15,1537379.5,0,0,,XPIE11,,12.966993779725,0,,,
450,396,XPIN11,0.6200,0.7900,0.7833,2.3500,0.7667,4.6000,0.7733,9.2800,-1.8769,0.4956,-1.1017,78.4200,3.8200,2024,0.5993,103.4600,-0.4139,739748902.7600,1.6440,0.1829,1.7684,0.5895,3.5692,0.5949,7.3322,0.6110,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,77.01,361392.19,739748902.76,0.7443,0.744345640827373,XPIN11,97,12.642172693418,50168,,,
451,275,XPLG11,0.7800,0.7400,0.7167,2.1500,0.7183,4.3100,0.7075,8.4900,-5.0150,0.9428,-4.3121,104.7400,3.5800,2024,0.6993,111.5400,-2.0892,3303182631.1800,10.0689,-1.4045,2.0954,0.6985,4.2064,0.7011,8.3841,0.6987,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,104.65,4255607.14,3303182631.18,0.9382,0.9382284382284383,XPLG11,20,9.624252879288,345065,,,
452,373,XPML11,0.9200,0.7800,0.7767,2.3300,0.7783,4.6700,0.7733,9.2800,1.1562,7.0826,1.9452,117.2400,3.8800,2024,0.8217,110.7400,9.7087,4402817941.9500,18.5293,10.6103,2.4416,0.8139,4.8908,0.8151,9.4372,0.7864,Shoppings,shoppings,113.94,16616931.62,4402817941.95,1.0289,1.0288965143579556,XPML11,16,10.517418984358,464384,,,
453,345,XPPR11,0.0700,0.3400,0.3100,0.9300,0.3750,2.2500,0.4158,4.9900,-9.0022,13.1957,-8.6928,20.5200,1.7100,2024,0.1083,64.6600,-13.0563,473059511.3800,-16.2492,-12.9622,0.3229,0.1076,0.7647,0.1274,1.6176,0.1348,Lajes Corporativas,lajes-corporativas,19.1,266956.81,473059511.38,0.2954,0.2953912774512837,XPPR11,5,27.129314491425,51410,,,
454,399,XPSF11,0.0750,0.9100,0.8967,2.6900,0.9033,5.4200,0.9192,11.0300,-1.6706,9.1885,-0.7758,8.2400,4.4700,2024,0.8803,8.5200,2.0359,368927401.2500,-89.2372,2.9341,2.6105,0.8702,5.2302,0.8717,10.4951,0.8746,Fundo de Fundos,fundo-de-fundos,8.09,494323.71,368927401.25,0.9495,0.9495305164319249,XPSF11,0,12.518564940162,63584,,,
455,174,XTED11,11.1600,,,,,,,,,,,,,,0.0000,28.0218,-0.3575,50230589.4700,-3.4450,-0.3575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Lajes Corporativas,lajes-corporativas,8.82,17641.88,67378204.04,0.6771,0.3147549407960945,XTED11,1,29.460550469301,4098,,,
456,175,YUFI11,0.3893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0708,0.8500,0.0000,,0.0000,,1.0900,2023,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,89.84,90,51896427.94,0.8529,,YUFI11,40,262.67907367998,59,,,
457,537,YUFI11B,0.6331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,2022,0.5999,105.5322,-0.0137,41701052.9800,6.3235,0.5861,,,,,,,Indefinido,indefinido,0,,0,0,,YUFI11B,,,0,,,
458,3486,ZAGH11,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Serviços Financeiros Diversos,servicos-financeiros-diversos,105,1785,46852899.54,1.0412,,ZAGH11,,,73,,,
459,1866,ZAVI11,1.1800,0.9300,0.9800,2.9400,0.9767,5.8600,0.9400,11.2800,-4.3174,5.0944,-3.4275,126.9900,4.9300,2024,,,,,,,,,,,,,Indefinido,indefinido,112,495344.05,155370056.03,0.8458,,ZAVI11,11,25.584834175351,5879,,,
460,295,ZIFI11,3.3050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2022,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,765,8928.75,93949177,0.3867,,ZIFI11,0,78.286488086182,81,,,
